Start Time,End Time,door_A,sens3_A,sens4_A,sens2_A,sens1_A,door_B,sens4_B,sens3_B,sens2_B,sens1_B,door_C,sens4_C,sens2_C,sens3_C,sense1_C,door_D,sens1_D,sens3_D,sens2_D,sens4_D,Label
2022-09-07 08:12:47.104746934,2022-09-07 08:12:47.104746934,,,1,,,,,,,,,,,,,,,,,,A
2022-09-07 08:13:16.518960496,2022-09-07 08:13:16.518960496,,,,1,,,,,,,,,,,,,,,,,A
2022-09-07 08:14:42.933174058,2022-09-07 08:14:47.347387620,,,,1,1,,,,,,,,,,,,,,,,A
2022-09-07 08:16:02.382921525,2022-09-07 08:16:18.939270707,,,,1,1,,,,,1,,,,,,,,,,,A
2022-09-07 08:16:48.939270707,2022-09-07 08:16:48.939270707,,,,,,,,,,1,,,,,,,,,,,B
2022-09-07 08:17:18.939270707,2022-09-07 08:17:18.939270707,,,,,,,,,,1,,,,,,,,,,,B
2022-09-07 08:17:48.939270707,2022-09-07 08:17:48.939270707,,,,,,,,,,1,,,,,,,,,,,B
2022-09-07 08:18:00.767697831,2022-09-07 08:18:04.803231736,,,,,,,1,1,,,,,,,,,,,,,B
2022-09-07 08:18:34.803231736,2022-09-07 08:18:34.803231736,,,,,,,,1,,,,,,,,,,,,,B
2022-09-07 08:19:04.803231736,2022-09-07 08:19:04.803231736,,,,,,,,1,,,,,,,,,,,,,B
2022-09-07 08:19:34.803231736,2022-09-07 08:19:34.803231736,,,,,,,,1,,,,,,,,,,,,,B
2022-09-07 08:20:03.667192765,2022-09-07 08:20:03.667192765,,,,,,,,,1,,,,,,,,,,,,B
2022-09-07 08:20:33.667192765,2022-09-07 08:20:33.667192765,,,,,,,,,1,,,,,,,,,,,,B
2022-09-07 08:21:03.667192765,2022-09-07 08:21:03.667192765,,,,,,,,,1,,,,,,,,,,,,B
2022-09-07 08:21:33.667192765,2022-09-07 08:21:33.667192765,,,,,,,,,1,,,,,,,,,,,,B
2022-09-07 08:22:03.667192765,2022-09-07 08:22:03.667192765,,,,,,,,,1,,,,,,,,,,,,B
2022-09-07 08:22:33.667192765,2022-09-07 08:22:59.495619889,,,,,,,1,,1,,,,,,,,,,,,B
2022-09-07 08:25:04.945367356,2022-09-07 08:25:13.223541947,,,,,,,,,,,1,1,1,,,,,,,,C
2022-09-07 08:25:43.223541947,2022-09-07 08:25:43.223541947,,,,,,,,,,,,,1,,,,,,,,C
2022-09-07 08:26:13.223541947,2022-09-07 08:26:13.223541947,,,,,,,,,,,,,1,,,,,,,,C
2022-09-07 08:26:37.294609757,2022-09-07 08:26:37.294609757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-07 08:27:07.294609757,2022-09-07 08:27:07.294609757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-07 08:27:37.294609757,2022-09-07 08:27:37.294609757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-07 08:28:07.294609757,2022-09-07 08:28:07.294609757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-07 08:28:37.294609757,2022-09-07 08:28:37.294609757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-07 08:29:07.294609757,2022-09-07 08:29:07.294609757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-07 08:31:51.744357224,2022-09-07 08:31:51.744357224,,,,,,,,,,,,,,,1,,,,,,C
2022-09-07 08:32:21.744357224,2022-09-07 08:32:21.744357224,,,,,,,,,,,,,,,1,,,,,,C
2022-09-07 08:32:51.744357224,2022-09-07 08:32:51.744357224,,,,,,,,,,,,,,,1,,,,,,C
2022-09-07 08:33:21.365677567,2022-09-07 08:33:21.365677567,,,,,,,,,,,,1,,,,,,,,,C
2022-09-07 08:36:04.229638596,2022-09-07 08:36:10.229638596,,,,,,,,,,,,,,,,1,1,,,,D
2022-09-07 08:36:40.229638596,2022-09-07 08:36:40.229638596,,,,,,,,,,,,,,,,,1,,,,D
2022-09-07 08:37:10.229638596,2022-09-07 08:37:10.229638596,,,,,,,,,,,,,,,,,1,,,,D
2022-09-07 08:37:40.229638596,2022-09-07 08:37:40.229638596,,,,,,,,,,,,,,,,,1,,,,D
2022-09-07 08:38:10.229638596,2022-09-07 08:38:10.229638596,,,,,,,,,,,,,,,,,1,,,,D
2022-09-07 08:40:19.679386063,2022-09-07 08:40:24.300706406,,,,,,,,,,,,,,,,,,1,1,,D
2022-09-07 08:40:54.300706406,2022-09-07 08:40:54.300706406,,,,,,,,,,,,,,,,,,,1,,D
2022-09-07 08:41:24.300706406,2022-09-07 08:41:24.300706406,,,,,,,,,,,,,,,,,,,1,,D
2022-09-07 08:41:54.300706406,2022-09-07 08:41:54.300706406,,,,,,,,,,,,,,,,,,,1,,D
2022-09-07 08:42:24.300706406,2022-09-07 08:42:24.300706406,,,,,,,,,,,,,,,,,,,1,,D
2022-09-07 08:42:54.300706406,2022-09-07 08:42:54.300706406,,,,,,,,,,,,,,,,,,,1,,D
2022-09-08 08:05:31.439363343,2022-09-08 08:05:35.474897248,1,,1,,,,,,,,,,,,,,,,,,A
2022-09-08 08:06:05.474897248,2022-09-08 08:06:05.474897248,,,1,,,,,,,,,,,,,,,,,,A
2022-09-08 08:06:35.474897248,2022-09-08 08:06:35.474897248,,,1,,,,,,,,,,,,,,,,,,A
2022-09-08 08:07:05.474897248,2022-09-08 08:07:08.096217591,,,1,,1,,,,,,,,,,,,,,,,A
2022-09-08 08:08:21.303324372,2022-09-08 08:08:25.717537934,,,,1,1,,,,,,,,,,,,,,,,A
2022-09-08 08:10:27.338858277,2022-09-08 08:10:27.338858277,,,,1,,,,,,,,,,,,,,,,,A
2022-09-08 08:10:32.374392182,2022-09-08 08:10:32.374392182,,1,,,,,,,,,,,,,,,,,,,A
2022-09-08 08:11:02.374392182,2022-09-08 08:11:02.374392182,,1,,,,,,,,,,,,,,,,,,,A
2022-09-08 08:11:32.374392182,2022-09-08 08:11:32.374392182,,1,,,,,,,,,,,,,,,,,,,A
2022-09-08 08:12:02.374392182,2022-09-08 08:12:18.273887116,,1,1,,,1,,,,,,,,,,,,,,,A
2022-09-08 08:13:24.516527802,2022-09-08 08:13:24.516527802,,,,,,,,,,1,,,,,,,,,,,B
2022-09-08 08:13:54.516527802,2022-09-08 08:13:54.516527802,,,,,,,,,,1,,,,,,,,,,,B
2022-09-08 08:14:24.516527802,2022-09-08 08:14:24.516527802,,,,,,,,,,1,,,,,,,,,,,B
2022-09-08 08:14:54.516527802,2022-09-08 08:14:54.516527802,,,,,,,,,,1,,,,,,,,,,,B
2022-09-08 08:15:12.344954926,2022-09-08 08:15:12.344954926,,,,,,,,,1,,,,,,,,,,,,B
2022-09-08 08:15:42.344954926,2022-09-08 08:15:42.344954926,,,,,,,,,1,,,,,,,,,,,,B
2022-09-08 08:16:12.344954926,2022-09-08 08:16:24.173382050,,,,,,,,1,1,,,,,,,,,,,,B
2022-09-08 08:16:54.173382050,2022-09-08 08:16:54.173382050,,,,,,,,1,,,,,,,,,,,,,B
2022-09-08 08:17:24.173382050,2022-09-08 08:17:24.173382050,,,,,,,,1,,,,,,,,,,,,,B
2022-09-08 08:17:54.173382050,2022-09-08 08:17:54.173382050,,,,,,,,1,,,,,,,,,,,,,B
2022-09-08 08:18:06.001809174,2022-09-08 08:18:14.451556641,,,,,,,,,,,1,,,1,,,,,,,C
2022-09-08 08:18:44.451556641,2022-09-08 08:18:44.451556641,,,,,,,,,,,,,,1,,,,,,,C
2022-09-08 08:19:14.451556641,2022-09-08 08:19:14.451556641,,,,,,,,,,,,,,1,,,,,,,C
2022-09-08 08:19:44.451556641,2022-09-08 08:19:44.451556641,,,,,,,,,,,,,,1,,,,,,,C
2022-09-08 08:20:14.451556641,2022-09-08 08:20:14.451556641,,,,,,,,,,,,,,1,,,,,,,C
2022-09-08 08:20:44.451556641,2022-09-08 08:20:48.279983765,,,,,,,,,,,,1,,1,,,,,,,C
2022-09-08 08:23:24.694197327,2022-09-08 08:23:24.694197327,,,,,,,,,,,,,1,,,,,,,,C
2022-09-08 08:23:54.694197327,2022-09-08 08:23:54.694197327,,,,,,,,,,,,,1,,,,,,,,C
2022-09-08 08:24:24.694197327,2022-09-08 08:24:24.694197327,,,,,,,,,,,,,1,,,,,,,,C
2022-09-08 08:24:54.694197327,2022-09-08 08:24:54.694197327,,,,,,,,,,,,,1,,,,,,,,C
2022-09-08 08:25:24.694197327,2022-09-08 08:25:24.694197327,,,,,,,,,,,,,1,,,,,,,,C
2022-09-08 08:25:54.694197327,2022-09-08 08:25:54.694197327,,,,,,,,,,,,,1,,,,,,,,C
2022-09-08 08:26:14.351051575,2022-09-08 08:26:14.351051575,,,,,,,,,,,,1,,,,,,,,,C
2022-09-08 08:27:34.422119385,2022-09-08 08:27:34.422119385,,,,,,,,,,,,,,,1,,,,,,C
2022-09-08 08:28:04.422119385,2022-09-08 08:28:04.422119385,,,,,,,,,,,,,,,1,,,,,,C
2022-09-08 08:28:34.422119385,2022-09-08 08:28:34.422119385,,,,,,,,,,,,,,,1,,,,,,C
2022-09-08 08:29:04.422119385,2022-09-08 08:29:04.422119385,,,,,,,,,,,,,,,1,,,,,,C
2022-09-08 08:29:34.422119385,2022-09-08 08:29:34.422119385,,,,,,,,,,,,,,,1,,,,,,C
2022-09-08 08:30:04.422119385,2022-09-08 08:30:22.907400757,,,,,,,,,,,1,1,,,1,,,,,,C
2022-09-08 08:30:31.564255005,2022-09-08 08:30:31.564255005,,,,,,,,,,,,,,,,,,,1,,D
2022-09-08 08:31:01.564255005,2022-09-08 08:31:01.564255005,,,,,,,,,,,,,,,,,,,1,,D
2022-09-08 08:31:31.564255005,2022-09-08 08:31:31.564255005,,,,,,,,,,,,,,,,,,,1,,D
2022-09-08 08:32:01.564255005,2022-09-08 08:32:01.564255005,,,,,,,,,,,,,,,,,,,1,,D
2022-09-08 08:32:31.564255005,2022-09-08 08:32:31.564255005,,,,,,,,,,,,,,,,,,,1,,D
2022-09-08 08:33:01.564255005,2022-09-08 08:33:16.428216034,,,,,,,,,,,,,,,,,1,,1,1,D
2022-09-08 08:33:46.428216034,2022-09-08 08:33:46.428216034,,,,,,,,,,,,,,,,,1,,,,D
2022-09-08 08:34:16.428216034,2022-09-08 08:34:16.428216034,,,,,,,,,,,,,,,,,1,,,,D
2022-09-08 08:34:41.049536377,2022-09-08 08:34:41.049536377,,,,,,,,,,,,,,,,,,1,,,D
2022-09-09 08:03:02.291412343,2022-09-09 08:03:09.948266591,1,,,,1,,,,,,,,,,,,,,,,A
2022-09-09 08:04:35.190907277,2022-09-09 08:04:37.812227620,,,1,,1,,,,,,,,,,,,,,,,A
2022-09-09 08:05:07.812227620,2022-09-09 08:05:07.812227620,,,1,,,,,,,,,,,,,,,,,,A
2022-09-09 08:05:37.812227620,2022-09-09 08:05:37.812227620,,,1,,,,,,,,,,,,,,,,,,A
2022-09-09 08:06:07.812227620,2022-09-09 08:06:11.847761525,,1,1,,,,,,,,,,,,,,,,,,A
2022-09-09 08:06:41.847761525,2022-09-09 08:06:41.847761525,,1,,,,,,,,,,,,,,,,,,,A
2022-09-09 08:07:11.847761525,2022-09-09 08:07:11.847761525,,1,,,,,,,,,,,,,,,,,,,A
2022-09-09 08:07:41.847761525,2022-09-09 08:07:41.847761525,,1,,,,,,,,,,,,,,,,,,,A
2022-09-09 08:08:11.847761525,2022-09-09 08:08:11.847761525,,1,,,,,,,,,,,,,,,,,,,A
2022-09-09 08:10:31.818324269,2022-09-09 08:10:31.818324269,,,,,,,,,,1,,,,,,,,,,,B
2022-09-09 08:11:01.818324269,2022-09-09 08:11:01.818324269,,,,,,,,,,1,,,,,,,,,,,B
2022-09-09 08:11:31.818324269,2022-09-09 08:11:31.818324269,,,,,,,,,,1,,,,,,,,,,,B
2022-09-09 08:12:01.818324269,2022-09-09 08:12:01.818324269,,,,,,,,,,1,,,,,,,,,,,B
2022-09-09 08:12:31.818324269,2022-09-09 08:12:31.818324269,,,,,,,,,,1,,,,,,,,,,,B
2022-09-09 08:14:05.646751393,2022-09-09 08:14:08.475178517,,,,,,,1,,1,,,,,,,,,,,,B
2022-09-09 08:14:38.475178517,2022-09-09 08:14:38.475178517,,,,,,,,,1,,,,,,,,,,,,B
2022-09-09 08:15:08.475178517,2022-09-09 08:15:08.475178517,,,,,,,,,1,,,,,,,,,,,,B
2022-09-09 08:15:38.475178517,2022-09-09 08:15:38.475178517,,,,,,,,,1,,,,,,,,,,,,B
2022-09-09 08:16:08.475178517,2022-09-09 08:16:08.475178517,,,,,,,,,1,,,,,,,,,,,,B
2022-09-09 08:16:38.475178517,2022-09-09 08:16:38.475178517,,,,,,,,,1,,,,,,,,,,,,B
2022-09-09 08:17:08.475178517,2022-09-09 08:17:12.510712422,,,,,,,,1,1,,,,,,,,,,,,B
2022-09-09 08:17:42.510712422,2022-09-09 08:17:42.510712422,,,,,,,,1,,,,,,,,,,,,,B
2022-09-09 08:18:12.510712422,2022-09-09 08:18:12.510712422,,,,,,,,1,,,,,,,,,,,,,B
2022-09-09 08:18:42.510712422,2022-09-09 08:18:42.510712422,,,,,,,,1,,,,,,,,,,,,,B
2022-09-09 08:19:12.510712422,2022-09-09 08:19:12.510712422,,,,,,,,1,,,,,,,,,,,,,B
2022-09-09 08:19:37.339139546,2022-09-09 08:19:45.617314137,,,,,,,,,,,1,1,1,,,,,,,,C
2022-09-09 08:20:15.617314137,2022-09-09 08:20:15.617314137,,,,,,,,,,,,,1,,,,,,,,C
2022-09-09 08:20:45.617314137,2022-09-09 08:20:57.481275166,,,,,,,,,,,,,1,,1,,,,,,C
2022-09-09 08:21:27.481275166,2022-09-09 08:21:27.481275166,,,,,,,,,,,,,,,1,,,,,,C
2022-09-09 08:21:57.481275166,2022-09-09 08:21:57.481275166,,,,,,,,,,,,,,,1,,,,,,C
2022-09-09 08:25:11.309702290,2022-09-09 08:25:11.309702290,,,,,,,,,,,,1,,,,,,,,,C
2022-09-09 08:26:57.759449757,2022-09-09 08:26:57.759449757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-09 08:27:27.759449757,2022-09-09 08:27:27.759449757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-09 08:27:57.759449757,2022-09-09 08:27:57.759449757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-09 08:28:27.759449757,2022-09-09 08:28:27.759449757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-09 08:28:57.759449757,2022-09-09 08:28:57.759449757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-09 08:29:27.759449757,2022-09-09 08:29:27.759449757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-09 08:29:57.759449757,2022-09-09 08:29:57.759449757,,,,,,,,,,,,,,1,,,,,,,C
2022-09-09 08:30:12.244731129,2022-09-09 08:30:12.244731129,,,,,,,,,,,,,,,,,,,1,,D
2022-09-09 08:30:42.244731129,2022-09-09 08:30:42.244731129,,,,,,,,,,,,,,,,,,,1,,D
2022-09-09 08:31:12.244731129,2022-09-09 08:31:12.244731129,,,,,,,,,,,,,,,,,,,1,,D
2022-09-09 08:31:42.244731129,2022-09-09 08:31:42.244731129,,,,,,,,,,,,,,,,,,,1,,D
2022-09-09 08:32:12.244731129,2022-09-09 08:32:12.244731129,,,,,,,,,,,,,,,,,,,1,,D
2022-09-09 08:32:42.244731129,2022-09-09 08:32:42.244731129,,,,,,,,,,,,,,,,,,,1,,D
2022-09-09 08:33:03.073158253,2022-09-09 08:33:03.073158253,,,,,,,,,,,,,,,,,,1,,,D
2022-09-09 08:35:30.487371815,2022-09-09 08:35:35.315798939,,,,,,,,,,,,,,,,,1,1,,,D
2022-09-09 08:36:05.315798939,2022-09-09 08:36:05.315798939,,,,,,,,,,,,,,,,,1,,,,D
2022-09-09 08:36:35.315798939,2022-09-09 08:36:35.315798939,,,,,,,,,,,,,,,,,1,,,,D
2022-09-09 08:37:05.315798939,2022-09-09 08:37:05.315798939,,,,,,,,,,,,,,,,,1,,,,D
2022-09-09 08:37:35.315798939,2022-09-09 08:37:35.315798939,,,,,,,,,,,,,,,,,1,,,,D
2022-09-10 08:23:24.659992343,2022-09-10 08:23:28.695526248,1,,1,,,,,,,,,,,,,,,,,,A
2022-09-10 08:23:58.695526248,2022-09-10 08:23:58.695526248,,,1,,,,,,,,,,,,,,,,,,A
2022-09-10 08:24:28.695526248,2022-09-10 08:24:28.695526248,,,1,,,,,,,,,,,,,,,,,,A
2022-09-10 08:24:58.695526248,2022-09-10 08:24:58.695526248,,,1,,,,,,,,,,,,,,,,,,A
2022-09-10 08:25:13.731060153,2022-09-10 08:25:13.731060153,,1,,,,,,,,,,,,,,,,,,,A
2022-09-10 08:25:43.731060153,2022-09-10 08:25:43.731060153,,1,,,,,,,,,,,,,,,,,,,A
2022-09-10 08:26:13.731060153,2022-09-10 08:26:13.731060153,,1,,,,,,,,,,,,,,,,,,,A
2022-09-10 08:26:43.731060153,2022-09-10 08:26:43.731060153,,1,,,,,,,,,,,,,,,,,,,A
2022-09-10 08:29:30.595021182,2022-09-10 08:29:35.009234744,,,,1,1,,,,,,,,,,,,,,,,A
2022-09-10 08:31:15.044768649,2022-09-10 08:31:19.287409335,,,,1,1,,,,,,,,,,,,,,,,A
2022-09-10 08:31:31.601117831,2022-09-10 08:31:31.601117831,,,,,,,,,,1,,,,,,,,,,,B
2022-09-10 08:32:01.601117831,2022-09-10 08:32:01.601117831,,,,,,,,,,1,,,,,,,,,,,B
2022-09-10 08:32:31.601117831,2022-09-10 08:32:31.601117831,,,,,,,,,,1,,,,,,,,,,,B
2022-09-10 08:33:01.601117831,2022-09-10 08:33:01.601117831,,,,,,,,,,1,,,,,,,,,,,B
2022-09-10 08:33:31.601117831,2022-09-10 08:33:31.601117831,,,,,,,,,,1,,,,,,,,,,,B
2022-09-10 08:34:01.601117831,2022-09-10 08:34:01.601117831,,,,,,,,,,1,,,,,,,,,,,B
2022-09-10 08:36:56.672185641,2022-09-10 08:36:56.672185641,,,,,,,,1,,,,,,,,,,,,,B
2022-09-10 08:37:26.672185641,2022-09-10 08:37:26.672185641,,,,,,,,1,,,,,,,,,,,,,B
2022-09-10 08:37:56.672185641,2022-09-10 08:37:56.672185641,,,,,,,,1,,,,,,,,,,,,,B
2022-09-10 08:38:26.672185641,2022-09-10 08:38:26.672185641,,,,,,,,1,,,,,,,,,,,,,B
2022-09-10 08:38:56.672185641,2022-09-10 08:38:56.672185641,,,,,,,,1,,,,,,,,,,,,,B
2022-09-10 08:39:28.293505984,2022-09-10 08:39:28.293505984,,,,,,,,,1,,,,,,,,,,,,B
2022-09-10 08:39:58.293505984,2022-09-10 08:39:58.293505984,,,,,,,,,1,,,,,,,,,,,,B
2022-09-10 08:40:28.293505984,2022-09-10 08:40:28.293505984,,,,,,,,,1,,,,,,,,,,,,B
2022-09-10 08:40:58.293505984,2022-09-10 08:40:58.293505984,,,,,,,,,1,,,,,,,,,,,,B
2022-09-10 08:41:28.293505984,2022-09-10 08:41:28.293505984,,,,,,,,,1,,,,,,,,,,,,B
2022-09-10 08:41:55.329039889,2022-09-10 08:41:55.329039889,,,,,,,1,,,,,,,,,,,,,,B
2022-09-10 08:42:01.778787356,2022-09-10 08:42:06.814321261,,,,,,,,,,,1,,,,1,,,,,,C
2022-09-10 08:42:36.814321261,2022-09-10 08:42:36.814321261,,,,,,,,,,,,,,,1,,,,,,C
2022-09-10 08:43:06.814321261,2022-09-10 08:43:20.471175509,,,,,,,,,,,,1,,1,1,,,,,,C
2022-09-10 08:43:50.471175509,2022-09-10 08:43:50.471175509,,,,,,,,,,,,,,1,,,,,,,C
2022-09-10 08:44:20.471175509,2022-09-10 08:44:20.471175509,,,,,,,,,,,,,,1,,,,,,,C
2022-09-10 08:44:50.471175509,2022-09-10 08:44:50.471175509,,,,,,,,,,,,,,1,,,,,,,C
2022-09-10 08:45:09.299602633,2022-09-10 08:45:09.299602633,,,,,,,,,,,,,1,,,,,,,,C
2022-09-10 08:45:39.299602633,2022-09-10 08:45:39.299602633,,,,,,,,,,,,,1,,,,,,,,C
2022-09-10 08:46:09.299602633,2022-09-10 08:46:09.299602633,,,,,,,,,,,,,1,,,,,,,,C
2022-09-10 08:49:05.542243319,2022-09-10 08:49:05.542243319,,,,,,,,,,,,1,,,,,,,,,C
2022-09-10 08:51:09.406204348,2022-09-10 08:51:15.406204348,,,,,,,,,,,,,,,,1,1,,,,D
2022-09-10 08:51:45.406204348,2022-09-10 08:51:45.406204348,,,,,,,,,,,,,,,,,1,,,,D
2022-09-10 08:52:15.406204348,2022-09-10 08:52:15.406204348,,,,,,,,,,,,,,,,,1,,,,D
2022-09-10 08:52:45.406204348,2022-09-10 08:52:45.406204348,,,,,,,,,,,,,,,,,1,,,,D
2022-09-10 08:53:15.406204348,2022-09-10 08:53:15.406204348,,,,,,,,,,,,,,,,,1,,,,D
2022-09-10 08:53:45.406204348,2022-09-10 08:53:45.406204348,,,,,,,,,,,,,,,,,1,,,,D
2022-09-10 08:55:47.855951815,2022-09-10 08:55:52.477272158,,,,,,,,,,,,,,,,,,1,1,,D
2022-09-10 08:56:22.477272158,2022-09-10 08:56:22.477272158,,,,,,,,,,,,,,,,,,,1,,D
2022-09-10 08:56:52.477272158,2022-09-10 08:56:52.477272158,,,,,,,,,,,,,,,,,,,1,,D
2022-09-10 08:57:22.477272158,2022-09-10 08:57:22.477272158,,,,,,,,,,,,,,,,,,,1,,D
2022-09-10 08:57:52.477272158,2022-09-10 08:57:52.477272158,,,,,,,,,,,,,,,,,,,1,,D
2022-09-11 08:06:44.829834343,2022-09-11 08:06:44.829834343,1,,,,,,,,,,,,,,,,,,,,A
2022-09-11 08:09:26.072475029,2022-09-11 08:09:28.693795372,,,1,1,,,,,,,,,,,,,,,,,A
2022-09-11 08:09:58.693795372,2022-09-11 08:09:58.693795372,,,1,,,,,,,,,,,,,,,,,,A
2022-09-11 08:10:28.693795372,2022-09-11 08:10:28.693795372,,,1,,,,,,,,,,,,,,,,,,A
2022-09-11 08:10:58.693795372,2022-09-11 08:10:58.693795372,,,1,,,,,,,,,,,,,,,,,,A
2022-09-11 08:11:28.693795372,2022-09-11 08:11:28.693795372,,,1,,,,,,,,,,,,,,,,,,A
2022-09-11 08:11:53.900902153,2022-09-11 08:11:53.900902153,,,,,1,,,,,,,,,,,,,,,,A
2022-09-11 08:13:39.729329277,2022-09-11 08:13:43.350649620,,1,,,1,,,,,,,,,,,,,,,,A
2022-09-11 08:14:13.350649620,2022-09-11 08:14:13.350649620,,1,,,,,,,,,,,,,,,,,,,A
2022-09-11 08:14:43.350649620,2022-09-11 08:14:43.350649620,,1,,,,,,,,,,,,,,,,,,,A
2022-09-11 08:15:13.350649620,2022-09-11 08:15:13.350649620,,1,,,,,,,,,,,,,,,,,,,A
2022-09-11 08:15:43.350649620,2022-09-11 08:15:43.350649620,,1,,,,,,,,,,,,,,,,,,,A
2022-09-11 08:16:13.350649620,2022-09-11 08:16:13.350649620,,1,,,,,,,,,,,,,,,,,,,A
2022-09-11 08:16:39.971969963,2022-09-11 08:16:57.114105583,,,1,,,,,,1,1,,,,,,,,,,,B
2022-09-11 08:17:27.114105583,2022-09-11 08:17:27.114105583,,,,,,,,,1,,,,,,,,,,,,B
2022-09-11 08:17:57.114105583,2022-09-11 08:17:57.114105583,,,,,,,,,1,,,,,,,,,,,,B
2022-09-11 08:18:27.114105583,2022-09-11 08:18:27.114105583,,,,,,,,,1,,,,,,,,,,,,B
2022-09-11 08:18:41.735425926,2022-09-11 08:18:41.735425926,,,,,,,,1,,,,,,,,,,,,,B
2022-09-11 08:19:11.735425926,2022-09-11 08:19:11.735425926,,,,,,,,1,,,,,,,,,,,,,B
2022-09-11 08:19:41.735425926,2022-09-11 08:19:41.735425926,,,,,,,,1,,,,,,,,,,,,,B
2022-09-11 08:20:11.735425926,2022-09-11 08:20:11.735425926,,,,,,,,1,,,,,,,,,,,,,B
2022-09-11 08:20:41.735425926,2022-09-11 08:20:41.735425926,,,,,,,,1,,,,,,,,,,,,,B
2022-09-11 08:23:06.427814079,2022-09-11 08:23:06.427814079,,,,,,,,,,1,,,,,,,,,,,B
2022-09-11 08:23:36.427814079,2022-09-11 08:23:36.427814079,,,,,,,,,,1,,,,,,,,,,,B
2022-09-11 08:24:06.427814079,2022-09-11 08:24:06.427814079,,,,,,,,,,1,,,,,,,,,,,B
2022-09-11 08:24:36.427814079,2022-09-11 08:24:57.256241203,,,,,,,1,,,1,,,,,,,,,,,B
2022-09-11 08:25:05.120202232,2022-09-11 08:25:13.398376823,,,,,,,,,,,1,1,1,,,,,,,,C
2022-09-11 08:25:43.398376823,2022-09-11 08:25:43.398376823,,,,,,,,,,,,,1,,,,,,,,C
2022-09-11 08:26:13.398376823,2022-09-11 08:26:13.398376823,,,,,,,,,,,,,1,,,,,,,,C
2022-09-11 08:26:43.398376823,2022-09-11 08:26:43.398376823,,,,,,,,,,,,,1,,,,,,,,C
2022-09-11 08:27:13.398376823,2022-09-11 08:27:27.469444633,,,,,,,,,,,,,1,1,,,,,,,C
2022-09-11 08:27:57.469444633,2022-09-11 08:27:57.469444633,,,,,,,,,,,,,,1,,,,,,,C
2022-09-11 08:28:27.469444633,2022-09-11 08:28:27.469444633,,,,,,,,,,,,,,1,,,,,,,C
2022-09-11 08:28:57.469444633,2022-09-11 08:28:57.469444633,,,,,,,,,,,,,,1,,,,,,,C
2022-09-11 08:29:27.469444633,2022-09-11 08:29:27.469444633,,,,,,,,,,,,,,1,,,,,,,C
2022-09-11 08:30:57.712085319,2022-09-11 08:30:57.712085319,,,,,,,,,,,,1,,,,,,,,,C
2022-09-11 08:34:01.747619224,2022-09-11 08:34:01.747619224,,,,,,,,,,,,,,,1,,,,,,C
2022-09-11 08:34:31.747619224,2022-09-11 08:34:31.747619224,,,,,,,,,,,,,,,1,,,,,,C
2022-09-11 08:35:01.747619224,2022-09-11 08:35:01.747619224,,,,,,,,,,,,,,,1,,,,,,C
2022-09-11 08:35:31.747619224,2022-09-11 08:35:31.747619224,,,,,,,,,,,,,,,1,,,,,,C
2022-09-11 08:36:01.747619224,2022-09-11 08:36:01.747619224,,,,,,,,,,,,,,,1,,,,,,C
2022-09-11 08:36:31.747619224,2022-09-11 08:36:31.747619224,,,,,,,,,,,,,,,1,,,,,,C
2022-09-11 08:37:01.368939567,2022-09-11 08:37:15.682648063,,,,,,,,,,,1,1,,,,,,,1,,C
2022-09-11 08:37:45.682648063,2022-09-11 08:37:45.682648063,,,,,,,,,,,,,,,,,,,1,,D
2022-09-11 08:38:15.682648063,2022-09-11 08:38:15.682648063,,,,,,,,,,,,,,,,,,,1,,D
2022-09-11 08:38:45.682648063,2022-09-11 08:38:56.546609092,,,,,,,,,,,,,,,,,1,,1,1,D
2022-09-11 08:39:26.546609092,2022-09-11 08:39:26.546609092,,,,,,,,,,,,,,,,,1,,,,D
2022-09-11 08:39:56.546609092,2022-09-11 08:39:56.546609092,,,,,,,,,,,,,,,,,1,,,,D
2022-09-11 08:40:26.546609092,2022-09-11 08:40:26.546609092,,,,,,,,,,,,,,,,,1,,,,D
2022-09-11 08:40:50.167929435,2022-09-11 08:40:50.167929435,,,,,,,,,,,,,,,,,,1,,,D
2022-09-12 08:06:31.062424343,2022-09-12 08:06:31.062424343,1,,,,,,,,,,,,,,,,,,,,A
2022-09-12 08:07:55.305065029,2022-09-12 08:07:55.305065029,,,,1,,,,,,,,,,,,,,,,,A
2022-09-12 08:08:00.340598934,2022-09-12 08:08:00.340598934,,1,,,,,,,,,,,,,,,,,,,A
2022-09-12 08:08:30.340598934,2022-09-12 08:08:30.340598934,,1,,,,,,,,,,,,,,,,,,,A
2022-09-12 08:09:00.340598934,2022-09-12 08:09:00.340598934,,1,,,,,,,,,,,,,,,,,,,A
